narrative,product,risk_label
event happened approximately time make principal payment charge interest escrow call back someone fix sometimes take several call loan year,mortgages_and_loans,low
due pandemic forbearance program make payment full year starting able turn thing around made payment full monies due amount made payment day evening placed call mortgage company advising payment requesting taken forbearance since made payment full owed sps servicing day credited allocated money sent update account current additionally since asking taken forbearance actually still taken forbearance supposed first payment forbearance period literally made approximately five call nothing done escalated around manager supervisor name placed numerous call prior call even fast forward almost week escalation different account still showing past due pretty sure still forbearance date writing complaint told would completed week ago called back spoke supervisor advised aware another department working correcting account removing forbearance confident little hesitant making payment right feel company idea actually going account today payment supposed first payment forbearance period terminated someone please help company figure thing productively greatly appreciate,mortgages_and_loans,low
federal student loan started nelnet changed went back nelnet time went automatic forbearance starting filed bankruptcy time loan stay forbearance even made payment however placed forbearance moved forbearance status repayment status various time period thus causing interest accrue capitalize unfairly additionally misreported unknown forbearance time leading outstanding interest adding something misreported would like investigated asked exorbitant amount interest capitalized interest back nelnet explanation pulled attached document expert review discrepancy found noted previous sentence please see attachment showing payment history disbursement form assistance greatly appreciated,mortgages_and_loans,high
reporting twice credit report damaging credit please remove credit report idreplayment plan department education navinet continunously reporting payment late would like removed credit report,mortgages_and_loans,low
received letter chase mortgage executive director regarding mortgage transferred fraud rogue mortgage company collection agency one point chase twice talked phone case manager escalation dept representative twice escalation dept poc regarding rogue company disdain transferred company complaint several hundred complaint site chase provided incorrect escrow statement would send updated paperwork correct figure mortgage payment increased significantly given error given issue intentionally creates customer wanted everything corrected writing transferred wanted opportunity see correction refused contacted homeowner insurance company decrease homeowner insurance well given automatic increase need increased mortgage payment well said information updated homeowner insurance payment faxed case manager locate name contact information said information could sent everything else transferred however communication chase helpful regarding said mortgage transferred chase home see anything contract authorize transfer especially company hundred hundred complaint regarding illegal practice include fraudulent behavior action towards customer include illegal escrow activity stealing money applying payment correctly fee fraud profit violate respa regulation contacted chase twice ask would transfer loan reputable fair company received answer online inquiry could see told via phone chase escalation dept representative phone ext chase prerogative transfer loan recorded conversation need copy said conversation reference escrow analysis new payment information referenced respa transfer loan rogue fraud profit company like additionally chase per chase escalation dept provided incorrect escrow analysis increased mortgage payment added additional school tax supposed estimate referenced analysis added erroneously mortgage payment increased chase stated escrow analysis would corrected since chase fault sent new payment per escalation department escrow balance instead correction never made chase doesnt need information correct mortgage payment homeowner insurance also increased decreased per request information sent chase said homeowner insurance also affect mortgage payment amount said information sent chase need forward said information ensure someone actually receives habit rogue activity debt collector per recording turned mortgage servicer also predatory lender fraud profit organization need chase correct escrow analysis promised send corrected information new servicer asap actual preference transferred reputable servicer speaking chase executive office ext heard complaint fell deaf ear individual argued instead attempting assist concern quoted normal law mortgage servicers right transfer loan communicated loan transferred rogue fraud profit company like fbi list company company heavily investigate shut chase business company actually predatory lender puzzling placing loyal customer jeopardy losing home contacted twice first time couldnt get anyone second time called chase representative name helpful soon understood per phone conversation worst per statement even though beginning stage working help solidify numerous complaint read website numerous reputable site stayed hold minute assisted able speak supervisor explain escrow issue made chase stated mortgage payment amount file loan also stated would honor forbearance placed chase mortgage payment would due starting however stated never received forbearance paperwork chase document need sent chase asap conversation continued supervisor hung u disconnected never called back another complaint referenced others online seems helpful first nothing want issue escalated executive office well ensure servicing loan stay within law remains chase without padding escrow remains without fraud profit predatory activity attached complaint found complaint fraud profit scam related activity complaint found http hundred complaint regarding site well unusual know company get complaint illegal related complaint acting unlawfully getting away activity need properly addressed stopped look like need shut please help usda loan veteran medical leave without pay single mother college student need mortgage transferred back chase reputable company long history bad customer service stealing money consumer signing processing insurance check payment home repair due damage applying payment properly erroneous fee rogue escrow activity includes increased fee reason dishonest effort responding complaint consumer applying payment properly charging customer additional fee mistake made intentionally replying customer mostly untrue reply said reply didnt address customer concern usda loan contacted md attorney general usda fbi etc please help placed forbearance chase prior due medical leave without pay forbearance go chase loan number loan number,mortgages_and_loans,high
reached via phone email amerihome mortgage inquire loan payment processing specifically inquiring loan payment applied higher amount interest outlined explanation amount due past month explanation reason monthly statement recall receiving correspondence received automatic reply institution received phone call resolution,mortgages_and_loans,low
obtained loan fsst financial service dba rushmore financial south dakota california assembly bill passed put cap loan rushmore charging paid back date according paperwork monthly payment rate would would pay,mortgages_and_loans,low
received letter penfed credit union stating increasing interest rate loan approximately failure provide title collateral loan penfed refinanced auto loan paid loan called penfed told title would contact see year financing car never chase title told would hold increasing interest rate day chased title spoke contacted stated title sent penfed called penfed back got new customer service person told needed copy driver license told uploaded month ago operator operator id helpful pulled submission found driver license told supervisor put high important email collateral already driver license file would resolved collateral also stated contact anything needed actual title need worry compliant regard bank able increase interest rate collateralized loan needed copy driver license especially uploaded copy driver license failure review document clearly showed received system would caused auto loan payment jump per month per month error provided explanation needed copy color driver license requirement obtaining new loan require prior giving auto loan first place,mortgages_and_loans,low
described problem detail pdf file attached complaint summary well fargo denying access credit believe trying steer mortgage foreclosure process filing complaint realize listed loan number account number attached documentation may serve correction,mortgages_and_loans,low
happened earnin took dollar account money bank account made become drawn refusing let cash dollar make account good,mortgages_and_loans,low
filed bankruptcy home equity line credit u bank reaffirmed mortgage reaffirmation agreement filed court monthly payment continued automatically withdrawn checking account month however heloc longer showing online receiving monthly statement bankruptcy discharged thought would begin receiving statement heloc called u bank find would able see heloc online could get statement confirmed bankruptcy show discharged know status updated transferred different people told different thing said sure heloc status updated transferred told would get statement would show online told reaffirmation agreement file needed contact lawyer filed last person talked bankruptcy department said would send statement show heloc online day bankruptcy termination date would contact lawyer said could give current balance tell payment history said show payment since even though continued take payment checking account month concerned getting credited payment made balance going accruing interest balance already paid towards way verify heloc balance interest payment refuse help,mortgages_and_loans,high
writing today resolve ally bank account related totaled vehicle insured checking issued ally check b unpaid balance subsequently paid gap insurance though extensive effort ally received safe guard check told employee back dated ally bank utilize check monthly payment thus showing continued payment loan last payment ally ally file gap insurance payment something responsible ally show incorrect balance account paid without late payment spoke ally many time trying resolve issue deployed subsequently email executive officer director ally financial response contacted three credit reporting agency supporting evidence ally subsequently place higher balance account causing credit score drop several point ally currently two separate account credit profile showing charged showing late payment one account ally bank b together two account ruined credit seven year,mortgages_and_loans,high
buyer buying agent first home florida supposed close property fha mortgage using lender outsourced underwriting mortgage solution colorado subsequently informed u would take another month close property already extended deal week swapped lender friend mine file underwritten week however need fha case number appraisal transferred old underwriter old underwriter using taken another week respond u question time limit transfer appraisal fha case number even swapped lender old lender still holding closing wo transfer case number obviously lot riding home closing school furniture lease ending soon live currently face losing escrow deposit money old lender wo timely transfer fha case number facing serious damage deadline extension close original closing date,mortgages_and_loans,low
company involved behalf mortgage agfirst address company xxxxxxxx va mortgage home sold requested payoff statement good attorney closed sale sent check address via usp overnight tracking number delivered va week delivery attorney notified check still cleared began making contact multiple time getting anywhere stated received check package started complaint customer service rep said account research would make payment charged interest attorney thought resolved got notification credit score dropped also charged interest account account paid called attorney said finally got someone asking hr department finally said received package check inside believe lie attorney cancelled check agreed wire money account paid however want get rid mark credit refusing pay interest think company highly unprofessional handling large sum money,mortgages_and_loans,high
due financial impact virus pandemic wesbanco bank solicited offer mortgage holder certain qualification defer mortgage principle interest payment month solicitation sent via email last week include detail pertaining program encouraged recipient call information upon contacting bank inquire program given statement month deferred principle interest payment phone conversation included statement payment would added final payment loan maturity balloon payment payment required relief period would required escrow payment point would appear based statement made loan maturity one would making payment equal scheduled payment supported cover letter accompanying contract signature included document attachment wherein one see mention interest accrual statement made however deferred payment added final payment term note causing balloon payment due maturity date contract presented signature bank reveal interest continue accrue relief period added final balloon payment neglecting reveal beginning deceptive opinion intentional bank hoping consumer read final contract consumer financial distress option agree term predatory tactic provide relief borrower serf line pocket lender would encourage consumer financial protection bureau part stop predatory tactic time financial hardship many country fortunate option disposal although month deferral would greatly appreciated many others lucky may choice commit financial burden could potentially result future loss home able fulfill obligation extraordinary balloon payment loan maturity,mortgages_and_loans,low
company blatantly violating advertising rule set forth regulation z unfortunate regulator clamped lender area written violation yet company like regulated cfpb allowed willfully deceive customer based rate offered show absolute travesty allowed pray lower income borrower showing fha loan product even required disclosure loan officer half abide rule subject disciplinary action company yet company like ruin reputation mortgage lender apparent compliance management system company matter wish regulated fdic federal reserve could get ground unfair practice willful violation compliance culture organization question since abide rule mention information provided least two lender accurate willfully misrepresent disclosure compare product deceives potential customer,mortgages_and_loans,low
never received loan check n go never sudden month checked credit score report seen collection check n go never applied loan received money point im pretty certain fraud app show month month weird reported collection month tried dispute twice wont take im trying find alternative get credit knowing didnt apply got money right fair credit didnt victim identity theft hope pray another incident,mortgages_and_loans,high
unfair deceptive advertising loan officer quicken loan advertising free loan,mortgages_and_loans,low
company ignored several inquiry request forbearance,mortgages_and_loans,low
closed refinance paid old mortgage nearly escrow account old mortgage based applicable government regulation escrow balance returned borrower within calendar day payoff called old mortgage company confirm phone representative confirmed receive escrow refund check mail however received payment,mortgages_and_loans,low
citizen one home loan granted covid forbearance end payment deferral resumed mortgage payment directed yet system updated covid forbearance information reported delinquent brought credit score told past due amount added end mortgage would due maturity government program customer told would affect credit reporting customer delinquent program end,mortgages_and_loans,low
submitted application fee amerisave mortgage order refinance mortgage better rate paid fee competed application process loan officer stopped communicating phone little phone communication officer kept telling loan percent complete need anything else would get email request insurance document document requested confusing unfamiliar would call ask question would answer phone return call finally speak would say need anything else ignore request document often speaking would get email assistant asking document told need went week responded never spoke answered question think robo spoken told ignore document request tired going around circle document wanted would answer question right loan status changed cancelled without explaination lost application fee uncooperative finance company amerisave mortgage unethical thief,mortgages_and_loans,low
asked home point mortgage forbearance home loan day went homepoint financial webpage tried pay take forbearance thought made supposed call someone hpf thought done went make sure autopay found payment didnt go id made payment hpf marking day late mortgage mean credit score dropped point get another mortgage least year governor proclaimed mortgage company would report people late ive called company written letter credit report im asking anyone forbearance lender report late thank,mortgages_and_loans,medium
submitted complaint numerous bill collector call mortgage pay mortgage every month via bill pay payment cashed applied suspense account unspecified account payment applied escrow mortgage appears mortgage default company running scam doubt predatory lender begin charge default interest home started took home loan said owed additional escrow could never tell came agree escrow payment modified year usually couple dollar less discrepancy appears amount tax payment possible specialized loan servicing paid tax due month loan acquisition company must investigated predatory lending practice fixed income scared death company begin foreclosure primary home please help,mortgages_and_loans,high
negotiated refinance loan chase mortgage getting figure asked good faith deposit couple day later changed term financincing disputed charge wont give agent told phone misrepresented value home never gave record call asked proof refused victim classic bait switch need amount dollar understanding part contract changed party must agree,mortgages_and_loans,low
used auto loan capital one finance given never late loan delinquent vehicle totaled drunk driver overnight deemed total loss insurance expedited payment lender along left fund extended warranty plan lender upon receiving lump sum lender decided apply dollar loan towards interest remaining amount towards principal balance left balance due loan agreed pay remaining balance around dollar needed paid later told would able get another car loan despite balance left although may may capital one auto finance applied loan next month could get offer lender capital one still reporting lender collateral whole loan amount instead remaining balance called ask representative told full balance paid capital one right report original loan amount credit bureau see fit known would paid whole balance completely account paid full since lender still reported updated information since still unable get loan anything rolled another car loan incorrect reporting believe lender spiteful situation suppose make lot money fault vehicle got destroyed corona virus hit country full pace thing started get shut know future employment took advantage hardship offered time still able work keep payment going since applied hardship capital also reported applied another auto loan also lender unfair consumer never take another product capital one last bank earth worst ive treated financial institution life ive made payment time never gave capital one issue,mortgages_and_loans,low
made extra payment may loan principal payment applied principal several extra payment automatically allocated late fee ally electronic payment system automatically allocates fund first payment second outstanding fee third principal ally policy state customer may request payment fund applied principal called emailed ally first time occurred stated would like payment allocated principal chose paying principal faster allows less interest finance charge time called ally would reallocated portion amount late fee principal process would also take long reallocation would cross another payment would call get payment allocated late fee principal ally would allocate less amount allocated stand ally applied account fund removed late fee reallocated account,mortgages_and_loans,medium
well fargo nothing lying got proof insurance want mediation ai asked month iwant,mortgages_and_loans,low
received envelope tenant addressed occupant notice action foreclosure property occupy learned home purchased tax lien late xxxxxxxx sold home loan newrez mortgage company hereinafter referred newrez learned via research tax due county md annually respectively paid half period one year newrez purchased mortgage loan assumed instead vetting proper quality assurance process date paid tax newrez paid tax amount assuming payment half year payment full attachment line item dated tax bill disbursement assuming property tax account current sent surplus check amount attachment line item dated surplus disbursement thorough review account otherwise would vetted property tax prior surplus disbursement visited spoke county tax office financial supervisor matter provided information regarding entire process tax lien tax sale property delinquent tax according latter case county accept payment forward prior year delinquent tax debt full additionally payment made tax office legal court administrative fee paid full case payment would made legal court administrative fee attachment attachment respectively email invoice tax property fully paid county tax office refused tax payment newrez county notified newrez delinquent tax debt dating back informed payment full would need received could accept tax payment county refused acceptance tax payment newrez instead sent surplus check amount since able pay first half tax attachment line item dated surplus disbursement make attempt correct outstanding tax debt attempt make additional tax payment calendar year well notified tax discrepancy county position surplus check mailed appears finally house purchased tax tax payment received county result delinquent tax due year made first phone call newrez received notice foreclosure envelope tenant inquired status mortgage account never late payment informed phone representative sued assured whatever received must error account current never delinquent studied package lawsuit carefully weekend phoned newrez spoke phone representative told sent check amount didnt know know stated account note indicated special payment sent information provided note emailed copy delinquent tax bill dating back received county tax office supervisor also emailed entire lawsuit maryland day phoned back told representative although receipt email package attachment would business day someone would follow regarding content email suspense date additional interest penalty would assessed onto delinquent tax account followed phoned newrez spoke newrez phone representative informed note reflected escalation account party providing payment tax office behalf respective mortgage company couldnt see issue escalation account occurred information wasnt provided note phone representative level according spoke county tax office day informed appears behalf newrez something account tickler deadline date happened due date next monetary interest penalty would assessed property tax account followed several time newrez time got run high level manager informed account fine house sold tax lien house never foreclosure newrez never received email paperwork previously verified prior week paperwork email attachment indeed received never sued didnt even know didnt understand talking etc spoke first line supervisor following day confirmed indeed payment made didnt understand admit appeared something going account end result conversation someone would call back information never received phone call confirmed county tax office following week account paid provided receipt via email attachment county property tax receipt attachment county property tax receipt attachment xxxxl county tax receipt early also followed office via email legal court administrative fee paid office newrez assistant provided receipt well attachment legal court administrative fee paid request property redemption release court date scheduled noted filed motion dismiss case motion dismiss granted prejudice attachment circuit court maryland case information received certificate redemption freeing home sale process tax lien attachment certificate redemption newrez present day still remains steadfast claim home never foreclosure account always current regarding payment tax anticipated would append interest penalty court administrative legal fee escrow account ive least conversation first line phone representative promise someone account office would return phone call call never happened however one conversation representative young lady passive aggressive telling name cartoon character name learned following day name made request escalation eventually received letter dated attachment newrez dba business shellpoint mortgage thanking providing past due statement informing made payment follows without explanation provided administrative fee tax tax tax tax tax total tax cost including interest penalty additionally letter mention payment made acknowledge delinquent property tax interest penalty paid buyer home tax lien also acknowledge address lawsuit sale court date stated tax paid paid total amount explained nothing normal tax year approximately county md attachment turned,mortgages_and_loans,high
rewrez loan balance loan credit report reported balance writing mortgage companying correct credit come refused keep credit low also reported forbearance month writing correct mortgage company refused refinance process credit gone mistake deliberate act make impossible get loan approval refinancing,mortgages_and_loans,low
refi mortgage cash pay loan assessed county tax reduced county property tax bill money source would adjust escrow since could verify information fact fast forward tm pay tax bill first available claim even though collecting escrow pay insurance account set escrow pay county tax therefor tax paid late thankfully paid penalty however issued showing issued county essentially paying tax bill twice claiming owe money due shortage escrow account reality need recover fund back county issue correct escrow shortage,mortgages_and_loans,low
charged escrow shortage escrow review period company paid shortage one lump sum avoid large monthly payment payment go slightly balance escrow going forward new build home property tax severely estimated loan company continued try run amount shown escrow review make lump sum payment eventually resolved amount taken autopay however charged fee issue stated would credit account never called every time said taken care would appear statement company changed sent escrow review review wrong right start showed current payment amount last review make shortage payment stated make shortage payment full also show charge fha loan pmi fha loan loan pay traditional pmi pay xxxxmi payment set amortization schedule received closing document main issue causing shortage difference pmi wrongfully charged mi supposed per amortization schedule property tax also went slightly homeowner hazard insurance state farm stayed exactly shortage around contacted customer service told pmi fha charge correct however loan document sign fha loan traditional pmi document specify please review attach escrow review,mortgages_and_loans,low
paying amount requested mortgage company every month either website pay phone told pay full amount due needed make account whole spoke several customer service agent regarding one could tell short payment spoke manager said seemed approximately short paid account would date paid amount upon next monthly payment told short spoke another customer service agent manager asked next manager chain command call promised would receive call hour one month later still received call also opened two separate help ticket online system one never responded closed information short resolved,mortgages_and_loans,low
graduated university time understand difference institutional loan ran financial hardship suffering health condition covered insurance lived abroad attempted get income driven repayment plan able approximately year lived country told provide document apply people live united state constantly explained thing exist asked provision dept education borrower live foreign country one able help provided paperwork could enough problem began also continued correspondence institutional loan time dealing health condition prevented week third party could assist take decision unable properly loan went default dealing stress unable medical reason living foreign country three type student loan needed fill different type paperwork consistent basis making less per year case offered opportunity rehabilitate two student loan default time williams fudge debt collection agency refer federal loan totaling approximately institutional loan totaling approximately federal loan switched servicer called making payment per idr term however institutional loan expensive since much older made plan williams fudge repay institutional loan year old gave payment agreed pay sum coronavirus began affecting economy assumed thing would stay normal would finally able pay institutional loan unfortunately business affected assume others also dealing economic fallout difficulty pandemic pass called company asked plan help borrower may affected coronavirus way spoke rep called explained maintain current payment already seen business decrease due virus worried possibility unable make payment pandemic increase appeared understand gravity coronavirus ended call suggesting please talk company ask come plan redress case anyone affected layoff firing even sickness due coronavirus cause stay home unpaid leave said business telling company filing complaint cfpb ask student loan debt collector company university address situation ask plan place told would able suspend payment long processed said thing go may may decrease amount paying frankly everyone company service debt could take money away essential food water even medication plan pandemic given extreme circumstance create implied williams fudge even discussed help u,mortgages_and_loans,low
payment added account timely manner also check shown deposited via bank account going month,mortgages_and_loans,low
applying loan broker solution dba new american funding ph increased appraisal fee discount point fee middle process started closing scheduled discount point rose approx appraisal fee rose allowed law challenge fee,mortgages_and_loans,low
regard guild mortgage branch nmls id branch manager contacted based referral real estate agent may refinance two home one first great communicative great deal would say roughly communication became really bad would call get response got one would day later told several time would closing property week two week became month waited order appraisal reminded many time get response finally got appraisal done home full day later hearing thing refi fully frustrated reached branch manager hope solve transferred take account roughly like communication great quickly dropped told would close end turned first week turned appraisal completed several request sent stating frustration heard anything back three week reached last week get response day since first talked process dealing would get random call asking information understanding working account anymore yet seems taking communication aspect would seem never page send document multiple time also credit pulled second time dragged foot long last report expired turn cost point report refinance wasted time cost money well paid appraisal home even kept home forbearance could saving money rough time point save money monthly hardship economy suffering right yet saved anything gained lot stress spent money,mortgages_and_loans,medium
impacted hurricane irma result deferred mortgage payment law month close relief period opted extend loan month spread escrow month period shellpoint mortgage servicing assumed mortgage performed escrow analysis attempted raise mortgage per month reason honor agreement deferred escrow called written month month resolve issue charging monthly late fee reporting credit bureau sending demand letter calling daily speaking criminal want sue id prefer regulating agency handle please help impacting mental well amd adversely impacting credit score,mortgages_and_loans,medium
leased due turn people know dealing pandemic turned lease due mileage almost planned going back purchase lease another vehicle end month however car dealership closed within day turning lease car dealership reopen still barely open day month later leaving without vehicle soon dealership open got slammed disposition fee sneaky way company make money fully explained signing know one great way business assumed due able buy car would waived get pay another vehicle even excess wear tear mileage spoke several time help completely unfair business practice control buying vehicle within time frame willing help others pandemic screwing many others time lost job afford pay right either,mortgages_and_loans,low
household income decreased result fell behind mortgage payment beginning began working mediation effort get loan modification continue mortgage payment requested paperwork required mediation review submitted lender loan depot multiple time loan depot would respond requesting updated paperwork month passed attended mediation county court leaving understanding would receive plan mortgage company within day received letter mail dated requesting new pay stub new hardship letter copy bill copy bank statement new uniform borrower assistance form another copy husband driver license document submitted time since,mortgages_and_loans,high
spite numerous reminder payment involved house escrow officer implement payment house bought prior marriage part escrow distribution fund escrow officer reminded payment date escrow closure yet today asked reimbursement feigned ignorance escrow officer violated law payment house bought prior marriage deferred responsibility lawyer escrow officer also failed include expense incurred update house sale clear presentation receipt expense realtor fully aware expense realtor one recommended handyman employee,mortgages_and_loans,low
current new mortgage company applying payment correctly send payment applying payment piti supposed instead applying extra payment principal messing payment wrongly claiming past due hitting u erroneous late fee also,mortgages_and_loans,medium
loan rms committed valuation fraud also violated servicing guideline refusing interior valuation claiming allowed due covid restriction appraisal industry california stopped shut due covid rms simply coming excuse review file short sale violation servicing guideline additionally trying force dead person complete repair property illegal request short sale understand impact however rest real estate industry figured way move forward rest servicers point covid issue rather rms grasping yet another excuse work file violation servicing guideline want rms complete interior valuation review file short sale,mortgages_and_loans,low
spoke representative told received title within day payoff date representative looked account note stated title requested held house know expect title sent ir would receive asked speak manager someone could give answer stated anyone fan donis send email exeter finance taken money sent car title one explain receive hold complain issue,mortgages_and_loans,low
trying resolve issue insurance claim fund due company month via phone call written correspondence since without even courtesy reply please see detail letter attn manager bankruptcy loss draft dept loan ending claim money source ct may concern hoping someone help already spent hour phone bankruptcy loss draft dept several time neither say help every time try conference department try work together hang dont call back beyond frustrated feeling taken advantage going month without resolution headway made missed mortgage payment assumed unused fund two claim would used cover cost prior claim work completed however notified approved time going go court loan brought current borrowed fund retirement account avoid going court paid full listed motion pocket current made subsequent payment time may bankruptcy finally approved using insurance fund get account current problem though account already current insurance fund sent back remaining claim remaining claim total coming back happened received month credit towards future payment owed per month mortgage either need refunded insurance fund preference least able recoup extra money laid getting full credit part mortgage payment everything else current request would get refund back via check able put back retirement account since third month trying resolve issue hoping provide answer writing mail email later thank advance attention cooperation matter,mortgages_and_loans,high
applied thought payday loan paid already little back take check every two week called morning find still owe little stated signed pay payment total percent loan would never signed also thought illegal ohio needed temporary loan pay rent thought today would final payment see owe payment left stop taking money account going forward ca legal paid loan back may come thousand dollar pandemic legal also noticed ca even get another loan try go back apply state longer loan please help,mortgages_and_loans,low
dovenmule mortgage agreed work struggling make payment end last year consequently made payment arrangement entered forbearance period however told payment amount due full end three month period nobody could honor loan situation moving forward considered favor forbearance fact death sentence owing property ominous panicked sold home post late payment account escrow sell closing told least five time derogatory information would removed wait patient month later removed late mark harming pandemic need buy another house live asap,mortgages_and_loans,low
filing complaint loan depot llc following letter emailed horrific experience made credit check loan application requested asked sent personal information mail twice without reason consent called company told complaint mailed second loan packet instead removing information requested company fraudulent allowed deal public loan depot president called quote loan mortgage rate unfortunate luck getting phone told wanted rate quote took information took sooooooooo long almost hung several time took hour time phone receive mail huge loan package making application loan trying get rate quote livid ran credit since sent two huge packet mail personal information inside wow waste time paper putting personal information risk ca even tell angry loan depot remove credit score run immediately remove data information storage name number information better sold get leaked anyone also filing complaint credit outlet angry upset,mortgages_and_loans,low
problem specialized loan service sl sl post additional principal payment current statement additional principal payment posted following month statement although additional payment included regular payment post regular payment delay posting additional principal payment statement additional payment made reduce interest amount immediately day later payment incorrectly posted sl refuse reflect correctly account payment included regular payment additional principal payment due posting error transaction showing although said applied payment evidence payment applied still calculating interest additional principal payment communication made payment account via bill pay sl post monday point realized error sent message using sl internal messaging system see attached sent another message using sl internal messaging system fixed error benefit fix payment post account see attached called customer service representative powerless help asked supervisor said supervisor call hour supervisor called work hour leave direct extension could use call back attempted call sl hoping get someone could fix problem pressing button automated system told closed mt although mt thinking automated system made error called back received message see attached page document screen print note clarity,mortgages_and_loans,low
hello originally contacted amerisave mortgage corporation arrange refinance current mortgage day ago received numerous closing disclosure arrangement made close loan minimum invested application fee however pay fee bring total like communicating via phone email either loan originator processor bottom line lender performing attached latest closing disclosure,mortgages_and_loans,low
approved loan forbearance huntington bank three month started making payment although received confirmation mortgage department end would receive packet mail sign authorizing extension loan duration yet received documentation furthermore receive weekly call requesting call bank immediately regarding thel loan talked mortgage supervisor assisted verify debt letter received valid use automated system generate letter month later also initiated complaint behalf call email still sent collect payment eventually called address concern waive inspection fee accrued date contacted analyst send documentation close loan forbearance still received documentation date called inform still received documentation addition still getting call mortgage department also calling husband number asking told harassed nothing since paying mortgage since called several time requesting speak supervisor avail know else harassed nothing,mortgages_and_loans,low
made phone told payoff amount looked line asking dollar paid want get rid company care interest principal told would receive letter email loan paid full within hour three credit bureau receive confirmation loan paid full hour want letter wo deal fraud unprofessional money hungry company ever,mortgages_and_loans,low
complaint related general vague subjective verbiage wording promissory note origination fee amount excess refundable prorated basis term loan loan paid full prior maturity date paid origination fee paid loan almost month early called several time well sent several email communication inquire origination fee refund calculated read promissory note several time well looked website specific origination fee refund calculated verbiage vague general subjective one talked tell calculate origination refund rather disappointing representative would know explain easy calculation referenced promissory note want clear understanding refund amount determined difference prorated full prorated prorated formula,mortgages_and_loans,low
victim mortgage loan fraud bad faith title insurance claim wrongful foreclosure surmise act equity theft security fraud purchased house first wrongfully foreclosed accomplished already warranty deed property security deed never canceled prior inducement crime carried real estate closing law firm using title examining company produced fraudulent clear title execute counterfeit warranty deed closing signed fraudulently prepared borrower affidavit title induced release fund loan newly created defunct inducing u sign accompanying counterfeit security deed never given notice foreclosure dispossessory warrant good faith continued make payment refused payment term newly assigned lender investment partner trustee due breach contract refusing provide record payment history asked history noticed principle never decreased increased original loan amount attempted foreclose counterfeit deed unsuccessful due wrongful foreclosure granting legal equitable title filed petition equitable reliefwe filed title insurance claim fidelity defective title fidelity denied claim asserting petition would cure title material misrepresentation gamesmanship summary judgment granting deed power sale addition consent order reformed canceling conveyance property law however could execute quitclaim deed release buyer releasing legal equitable title sellerwe never received equitable title subsequently full right homeowner discovered fraud carried recording false warranty security deed made impossible titling company discover bonafide existing warranty deed would later discover amip title insurer fidelity title insurance company former bank conducted first wrongful foreclosure aware worked u foreclose denying two additional title claim fidelity stalled never cure title defect interest failure stem back interest merger title examining company posed cover embezzlement crime lead imprisonment law firm managing partner amip successfully conducted foreclosure enforcing counterfeit deed robbing u payment mortgage payment equity,mortgages_and_loans,low
